,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,Average_ROE_20(E),ROE_improve,Return_rate(BPS&ROE),영업이익_20(E),영업이익_19,영업이익_18,영업이익_17,Multiple,영업이익_비율
578,008040,사조동아원,"곡물가공품, 전분 및 전분제품 제조업","제분, 배합사료 제조",1,1272.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49,9.32,26.41,7.75,0,1.58,0.0,125.0,248.0,293.0,10,0.0
579,312610,에이에프더블류,일차전지 및 축전지 제조업,음극마찰용접단자,4,1312.0,12950.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,50.71,0.0,22.85,0,1.58,0.0,72.0,104.0,58.0,10,0.0
580,016740,두올,자동차 신품 부품 제조업,시트 커버 및 시트 원단,5,961.0,3550.0,0.0,0.0,0.0,0.0,0.0,0.0,7.28,9.1,9.89,8.32,0,1.57,0.0,276.0,307.0,220.0,10,0.0
581,009200,무림페이퍼,"펄프, 종이 및 판지 제조업","지류,아트지,백상지 제조",1,965.0,2320.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.17,8.06,6.7,2.72,0,1.56,0.0,688.0,1241.0,698.0,10,0.0
582,028100,동아지질,기반조성 및 시설물 축조관련 전문공사업,"보링그라우팅공사,토공사,철근콘크리트공사,상하수도공사,비계구조물해체공사,수중공사/지질조사,시공감리",5,1731.0,15050.0,0.0,0.0,0.0,0.0,0.0,0.0,10.33,11.32,11.19,10.8,0,1.56,0.0,229.0,261.0,203.0,10,0.0
583,111770,영원무역,상품 종합 도매업,스포츠의류,5,13759.0,31050.0,0.0,0.0,0.0,0.0,0.0,7.27,9.82,8.15,8.78,9.09,0,1.56,1964.0,2376.0,2010.0,1811.0,10,1.43
584,017670,SK텔레콤,전기 통신업,"이동전화,무선호출서비스,부가통신",5,195808.0,242500.0,0.0,0.0,0.0,0.0,0.0,6.31,3.92,15.52,15.38,9.7,0,1.55,12674.0,11100.0,12018.0,15366.0,10,0.65
585,049520,유아이엘,전자부품 제조업,스마트폰 기구부품,5,820.0,3765.0,0.0,0.0,0.0,0.0,0.0,0.0,4.92,5.49,8.79,5.76,0,1.55,0.0,89.0,84.0,243.0,10,0.0
586,053610,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",5,3251.0,29550.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,16.67,19.78,18.82,0,1.55,0.0,460.0,321.0,301.0,10,0.0
587,015890,태경산업,기초 화학물질 제조업,"제강용 정련제(프락스),카바이드,중질탈산칼슘 제조,판매/고속도로휴게소 운영",5,1488.0,5090.0,0.0,0.0,0.0,0.0,0.0,0.0,8.91,5.82,4.56,7.16,1,1.54,0.0,108.0,234.0,196.0,10,0.0
588,022220,정산애강,플라스틱제품 제조업,"PB파이프,PB연결구",5,945.0,1825.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,11.08,16.04,13.82,0,1.54,0.0,102.0,100.0,115.0,10,0.0
589,023760,한국캐피탈,기타 금융업,리스수수료,1,1610.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,7.81,7.37,3.11,6.88,1,1.54,0.0,269.0,208.0,96.0,10,0.0
590,032830,삼성생명,보험업,"생명보험,부동산 임대",0,128200.0,64100.0,0.0,0.0,0.0,0.0,0.0,3.0,3.03,5.71,4.16,4.11,0,1.54,1615.0,12526.0,25833.0,16906.0,10,0.13
591,073560,우리손에프앤지,"도축, 육류 가공 및 저장 처리업","양돈업, 도축업",5,1430.0,2065.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,15.93,17.99,9.47,0,1.54,0.0,102.0,203.0,414.0,10,0.0
592,134380,미원화학,기타 화학제품 제조업,"계면활성제, 황산및분황",5,1168.0,53100.0,0.0,0.0,0.0,0.0,0.0,0.0,14.07,8.51,15.82,12.51,0,1.54,0.0,155.0,86.0,136.0,10,0.0
593,212560,네오오토,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어",5,337.0,4275.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,7.73,5.84,5.14,0,1.54,0.0,8.0,24.0,16.0,10,0.0
594,250030,진코스텍,기타 화학제품 제조업,"마스크팩 ODM/OEM, 하이드로겔 마스크팩",1,198.0,8210.0,0.0,0.0,0.0,0.0,0.0,0.0,18.14,43.28,21.33,27.05,0,1.54,0.0,21.0,36.0,17.0,10,0.0
595,004650,창해에탄올,알코올음료 제조업,"주정(발효주정, 정제주정) 등",3,1268.0,13800.0,0.0,0.0,0.0,0.0,0.0,0.0,18.58,3.46,4.55,11.2,0,1.52,0.0,89.0,105.0,122.0,10,0.0
596,005440,현대그린푸드,종합 소매업,"백화점,여행알선,숙박,음식점/부동산 임대",5,7211.0,7380.0,0.0,0.0,0.0,0.0,0.0,5.75,3.2,6.1,7.12,4.82,0,1.52,1106.0,899.0,1372.0,871.0,10,1.53
597,009440,KC그린홀딩스,기타 금융업,"환경방지오염시설(전기집진기,배연탈황설비,여과집진기,세정식집진기),제어장치 제조,설치",3,809.0,3605.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61,7.6,3.21,5.37,0,1.52,0.0,215.0,133.0,197.0,10,0.0
598,000050,경방,종합 소매업,"섬유류(면사,면혼방사,면직물,면혼방직물,화섬사,화섬직물) 제조,도매,수출입",5,2892.0,10550.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01,2.87,3.67,4.57,0,1.51,0.0,320.0,410.0,423.0,10,0.0
599,001750,한양증권,금융 지원 서비스업,증권업,1,1140.0,8960.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,1.73,1.83,4.81,0,1.51,0.0,296.0,56.0,61.0,10,0.0
600,003550,LG,기타 금융업,지주회사,5,143740.0,83300.0,0.0,0.0,0.0,0.0,0.0,7.62,5.87,10.96,16.04,9.26,0,1.51,17726.0,10241.0,18213.0,21858.0,10,1.23
601,017480,삼현철강,1차 철강 제조업,"후판,열연후판,산세판박,무늬강판,용단철강,형강외",5,590.0,3755.0,0.0,0.0,0.0,0.0,0.0,0.0,4.45,5.07,4.54,4.67,0,1.51,0.0,79.0,90.0,91.0,10,0.0
602,298020,효성티앤씨,화학섬유 제조업,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등",2,4297.0,99300.0,0.0,0.0,0.0,0.0,0.0,7.88,20.86,0.0,0.0,10.43,0,1.51,1619.0,3229.0,1251.0,0.0,10,3.77
603,317400,자이에스앤디,부동산 임대 및 공급업,"부동산 관리, 정보통신 공사, 아파트 AS 및 옵션 제품 공급, 건축물 시공 및 분양",2,2135.0,7970.0,0.0,0.0,0.0,0.0,0.0,0.0,13.56,32.29,0.0,17.54,0,1.51,0.0,165.0,145.0,107.0,10,0.0
604,039240,경남스틸,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",5,424.0,1695.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,6.49,5.38,5.76,0,1.5,0.0,61.0,63.0,66.0,10,0.0
605,067280,멀티캠퍼스,기타 교육기관,e-Learning서비스,5,1713.0,28900.0,0.0,0.0,0.0,0.0,0.0,7.43,18.19,19.36,15.29,18.1,0,1.5,119.0,242.0,218.0,151.0,10,0.69
606,069730,DSR제강,1차 철강 제조업,"와이어로프,각종 경강선,철선제품,PC강선,아연도 강연선 제조",5,592.0,4110.0,0.0,0.0,0.0,0.0,0.0,0.0,4.86,5.55,3.91,4.93,0,1.5,0.0,52.0,62.0,25.0,10,0.0
607,094840,슈프리마에이치큐,통신 및 방송 장비 제조업,지문인식솔루션및시스템,5,711.0,6790.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79,5.57,3.95,5.41,1,1.5,0.0,20.0,73.0,26.0,10,0.0
608,128820,대성산업,연료 소매업,"주요소운영,기계판매 등",1,1586.0,3505.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.15,-1.98,73.02,4.44,0,1.5,0.0,-97.0,61.0,-120.0,10,0.0
609,122990,와이솔,전자부품 제조업,"SAW Filter, Wafer Chip, Duplexer",5,4522.0,16050.0,0.0,0.0,0.0,0.0,0.0,6.4,10.19,18.89,23.62,15.33,0,1.49,251.0,400.0,548.0,526.0,10,0.56
610,040160,누리텔레콤,소프트웨어 개발 및 공급업,"NASCenter2000(전산자원통합관리시스템),PowerAMR(자동원격검침장치)",4,740.0,6140.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,21.34,-11.22,12.11,0,1.48,0.0,116.0,173.0,21.0,10,0.0
611,000480,조선내화,"내화, 비내화 요업제품 제조업","내화연와(정형,부정형,S/N,CCN),단열벽돌,스라이딩노즐,연주용 특수내화물 제조",5,2860.0,71500.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13,9.22,2.5,5.56,0,1.47,0.0,213.0,394.0,-32.0,10,0.0
612,001040,CJ,기타 금융업,지주회사,0,24363.0,83500.0,0.0,0.0,0.0,0.0,0.0,6.09,6.24,6.91,12.1,7.44,0,1.47,13777.0,15092.0,13325.0,13260.0,10,5.65
613,004450,삼화왕관,기타 금속 가공제품 제조업,"납세용 일반병마개,알루미늄캡,플라스틱캡 제조,판매,금속인쇄,수출",5,845.0,39200.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,7.21,6.37,6.41,0,1.47,0.0,91.0,108.0,110.0,10,0.0
614,208140,정다운,"도축, 육류 가공 및 저장 처리업",기업 인수 및 합병,4,543.0,2645.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79,20.8,29.03,12.67,0,1.47,0.0,32.0,125.0,111.0,10,0.0
615,072710,농심홀딩스,기타 금융업,"지주회사,투자자문,경영컨설팅 서비스",5,3655.0,78800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03,5.32,4.78,4.59,0,1.46,0.0,413.0,411.0,471.0,10,0.0
616,083450,GST,특수 목적용 기계 제조업,"GasScrubber,Chiller",5,1589.0,17050.0,0.0,0.0,0.0,0.0,0.0,0.0,19.83,12.42,23.25,17.93,0,1.46,367.0,219.0,104.0,223.0,10,2.31
617,088390,이녹스,그외 기타 운송장비 제조업,"FPCB소재,반도체PKG소재,디스플레이소재,OLED소재",5,880.0,9410.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.23,-19.97,115.54,7.99,0,1.46,0.0,-51.0,35.0,-154.0,15,0.0
618,248170,샘표식품,기타 식품 제조업,간장,5,2175.0,47600.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57,14.58,10.51,15.9,1,1.46,0.0,310.0,215.0,203.0,10,0.0
619,032190,다우데이타,기계장비 및 관련 물품 도매업,"NT SERVER, PC SERVER, 바이러스 백신프로그램, 그래픽 프로그램등",1,5458.0,14250.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,7.28,7.9,10.28,0,1.45,0.0,5590.0,3616.0,3536.0,10,0.0
620,004690,삼천리,연료용 가스 제조 및 배관공급업,도시가스 공급/부동산 임대,0,2968.0,73200.0,0.0,0.0,0.0,0.0,0.0,2.4,2.98,2.57,1.07,2.53,1,1.44,808.0,856.0,839.0,611.0,10,2.72
621,004870,티웨이홀딩스,"시멘트, 석회, 플라스터 및 그 제품 제조업","레미콘,콘크리트파일,완구 제조/미니어쳐테마파크 운영",2,739.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.06,18.49,45.49,5.22,0,1.44,0.0,-238.0,433.0,455.0,10,0.0
622,000810,삼성화재해상보험,보험업,"손해보험의 원수,재보험,운용자산의 투자활동",0,90723.0,191500.0,0.0,0.0,0.0,0.0,0.0,5.46,4.83,8.78,9.16,6.87,0,1.42,0.0,8626.0,14508.0,12576.0,10,0.0
623,001560,제일연마,기타 비금속 광물제품 제조업,"연마석,다이아몬드공구 제조,도소매/주택건설",5,642.0,6420.0,0.0,0.0,0.0,0.0,0.0,0.0,7.84,6.87,5.6,7.14,1,1.42,0.0,69.0,54.0,63.0,10,0.0
624,010420,한솔피엔에스,기타 전문 도매업,"정보시스템구축 및 유지보수, 포장재제조 및 가공, 지류가공 및 판매",1,307.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94,9.62,7.11,8.36,0,1.42,0.0,40.0,50.0,34.0,10,0.0
625,029780,삼성카드,기타 금융업,"신용카드업,상품신용판매,현금서비스,카드론,리스,기업대출,여행업무,통신판매",0,33541.0,28950.0,0.0,0.0,0.0,0.0,0.0,6.55,5.04,5.04,5.71,5.15,0,1.42,5090.0,4497.0,4786.0,5056.0,10,1.52
626,030200,케이티,전기 통신업,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업 등)",3,62275.0,23850.0,0.0,0.0,0.0,0.0,0.0,5.21,4.61,5.5,4.1,4.82,0,1.42,12536.0,11511.0,12615.0,13753.0,10,2.01
627,072870,메가스터디,"서적, 잡지 및 기타 인쇄물 출판업","온라인강의,교재판매",5,1335.0,11200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,9.12,-0.68,5.34,0,1.42,0.0,23.0,63.0,-133.0,10,0.0
628,104480,티케이케미칼,화학섬유 제조업,"수지, 폴리에스터, 스판덱스",1,1713.0,1885.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,11.04,8.08,6.81,0,1.42,0.0,96.0,545.0,95.0,10,0.0
629,107590,미원홀딩스,기타 금융업,도료첨가제,5,1216.0,52400.0,0.0,0.0,0.0,0.0,0.0,0.0,11.03,7.62,7.5,9.31,1,1.42,0.0,78.0,36.0,92.0,10,0.0
630,131030,디에이치피코리아,의약품 제조업,티어린프리점안액,5,1312.0,7920.0,0.0,0.0,0.0,0.0,0.0,0.0,14.41,11.03,15.92,13.54,0,1.42,0.0,152.0,107.0,126.0,10,0.0
631,139480,이마트,종합 소매업,대형마트,5,35681.0,128000.0,0.0,0.0,0.0,0.0,0.0,5.24,2.75,5.49,7.73,4.49,0,1.42,1751.0,1507.0,4628.0,5849.0,10,0.49
632,155900,바다로19호,운송장비 임대업,,5,0.0,2580.0,0.0,0.0,0.0,0.0,0.0,0.0,12.05,16.31,-9.49,9.88,0,1.42,0.0,23.0,22.0,26.0,10,
633,029530,신도리코,컴퓨터 및 주변장치 제조업,"복사기,팩시밀리,프린터,주변기기 제조,판매",5,2218.0,22000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,4.06,3.73,2.81,0,1.41,0.0,63.0,249.0,326.0,10,0.0
634,038010,제일테크노스,"구조용 금속제품, 탱크 및 증기발생기 제조업",DECK PKATE,5,432.0,4795.0,0.0,0.0,0.0,0.0,0.0,0.0,5.58,7.34,5.19,6.1,0,1.41,0.0,49.0,89.0,56.0,10,0.0
635,049960,쎌바이오텍,기초 의약물질 및 생물학적 제제 제조업,유산균 원말 및 완제품,5,1471.0,15650.0,0.0,0.0,0.0,0.0,0.0,0.0,6.91,19.8,20.88,13.54,0,1.41,0.0,58.0,217.0,226.0,10,0.0
636,058430,포스코강판,1차 철강 제조업,"용융아연도금강판,용융알루미늄도금강판,칼라도장강판,냉연강판 가공,제조,도매",4,744.0,12400.0,0.0,0.0,0.0,0.0,0.0,0.0,1.23,5.24,8.6,3.8,0,1.41,0.0,100.0,178.0,244.0,10,0.0
637,004250,엔피씨,플라스틱제품 제조업,"산업용기프라스틱제품(플라스틱 파렛트,시트 파렛트) 제조,판매",5,1114.0,3035.0,0.0,0.0,0.0,0.0,0.0,0.0,5.29,4.63,4.74,4.98,0,1.4,0.0,198.0,149.0,167.0,10,0.0
638,015710,코콤,통신 및 방송 장비 제조업,비디오도어폰,5,1062.0,6060.0,0.0,0.0,0.0,0.0,0.0,0.0,7.12,12.88,10.92,9.67,0,1.4,0.0,133.0,172.0,127.0,10,0.0
639,019210,와이지-원,기타 금속 가공제품 제조업,"엔드밀, 탭, 드릴",1,1284.0,4200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,6.8,12.03,4.48,0,1.4,0.0,132.0,457.0,593.0,10,0.0
640,034730,SK,기타 금융업,"지주회사, 시스템통합(SI), 정보통신사업 관련 컨설팅,조사용역,정보통신기술 연구개발/정보통신기기,소프트웨어 개발,도매",0,153034.0,217500.0,0.0,0.0,0.0,0.0,0.0,2.17,4.31,14.88,12.53,9.2,0,1.4,11513.0,39499.0,46838.0,57450.0,10,0.75
641,036010,아비코전자,전자부품 제조업,"전자저항기, 전자인덕터",5,731.0,5500.0,0.0,0.0,0.0,0.0,0.0,1.76,-4.76,26.39,8.93,7.91,0,1.4,34.0,-23.0,66.0,91.0,10,0.47
642,060980,한라홀딩스,기타 금융업,지주회사 및 경영컨설팅 서비스업,5,2901.0,27700.0,0.0,0.0,0.0,0.0,0.0,2.37,4.69,1.46,4.64,3.61,0,1.4,527.0,754.0,579.0,637.0,10,1.82
643,100220,비상교육,"서적, 잡지 및 기타 인쇄물 출판업","참고서 출판/소프트웨어 개발,공급",5,938.0,7220.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36,1.17,8.95,4.56,0,1.4,0.0,219.0,103.0,258.0,10,0.0
644,009070,케이씨티시,도로 화물 운송업,"화물자동차운송,항만하역,창고보관,컨테이너조작,중량물해상운송",5,699.0,2330.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,3.88,4.96,4.0,0,1.39,0.0,190.0,150.0,116.0,10,0.0
645,049070,인탑스,통신 및 방송 장비 제조업,휴대전화기용부품,5,2735.0,15900.0,0.0,0.0,0.0,0.0,0.0,4.92,8.5,5.76,4.36,6.9,1,1.39,393.0,707.0,342.0,288.0,10,1.44
646,089890,코세스,특수 목적용 기계 제조업,반도체SolderBall부착장비등,2,1340.0,7950.0,0.0,0.0,0.0,0.0,0.0,0.0,25.95,51.64,112.67,48.97,0,1.39,0.0,77.0,109.0,50.0,15,0.0
647,090410,덕신하우징,"구조용 금속제품, 탱크 및 증기발생기 제조업",일체형 데크플레이트 등,5,586.0,1325.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05,12.75,14.93,7.76,0,1.39,0.0,26.0,106.0,81.0,10,0.0
648,032080,아즈텍WB,"섬유제품 염색, 정리 및 마무리 가공업",직물,5,349.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,5.12,4.4,-0.42,3.96,1,1.38,0.0,29.0,20.0,-28.0,10,0.0
649,010620,현대미포조선,선박 및 보트 건조업,"선박수리,선박개조,선박신조",3,12342.0,30900.0,0.0,0.0,0.0,0.0,0.0,3.29,2.31,3.77,20.05,5.75,0,1.37,932.0,926.0,709.0,1079.0,10,0.76
650,067920,이글루시큐리티,기타 정보 서비스업,"통합보안관리솔루션, 보안관제서비스",5,528.0,4800.0,0.0,0.0,0.0,0.0,0.0,0.0,4.26,19.4,10.8,10.4,0,1.37,0.0,17.0,30.0,31.0,10,0.0
651,241560,두산밥캣,특수 목적용 기계 제조업,"Compact Equipment, Heavy Equipment, Portable Power",5,27017.0,26950.0,0.0,0.0,0.0,0.0,0.0,4.55,7.05,7.38,8.08,7.33,0,1.37,3386.0,4770.0,4590.0,3945.0,10,1.25
652,000300,대유플러스,통신 및 방송 장비 제조업,"유,무선 통신장비",1,689.0,601.0,0.0,0.0,0.0,0.0,0.0,0.0,16.75,3.09,-15.9,6.76,1,1.36,0.0,396.0,364.0,71.0,10,0.0
653,017390,서울도시가스,연료용 가스 제조 및 배관공급업,"도시가스공급,가스공급설비공사",5,3460.0,69200.0,0.0,0.0,0.0,0.0,0.0,0.0,3.06,4.46,4.04,3.69,0,1.36,0.0,105.0,43.0,101.0,10,0.0
654,053270,구영테크,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등,1,422.0,1600.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,9.65,2.61,6.05,0,1.36,0.0,52.0,54.0,57.0,10,0.0
655,058860,KTis,기타 정보 서비스업,"114전화번호안내, 고객센터",5,860.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.92,5.23,5.31,0,1.35,0.0,138.0,90.0,111.0,10,0.0
656,073110,엘엠에스,전자부품 제조업,프리즘시트,5,1059.0,11900.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17,5.74,8.46,7.91,0,1.35,0.0,95.0,113.0,195.0,10,0.0
657,077970,STX엔진,일반 목적용 기계 제조업,"엔진,터빈,내연기관 제조,도매",1,1700.0,7390.0,0.0,0.0,0.0,0.0,0.0,0.0,8.89,17.41,-6.48,9.17,0,1.35,0.0,300.0,313.0,100.0,10,0.0
658,110990,디아이티,특수 목적용 기계 제조업,평판디스플레이 검사장비,5,1204.0,6370.0,0.0,0.0,0.0,0.0,0.0,0.0,7.85,5.29,9.49,7.27,0,1.35,0.0,132.0,58.0,113.0,10,0.0
659,024720,한국콜마홀딩스,기타 금융업,"화장품,의약부외품의 주문자표시 제조,도매",5,5332.0,28700.0,0.0,0.0,0.0,0.0,0.0,0.0,10.51,18.57,10.26,13.16,0,1.34,0.0,930.0,835.0,618.0,10,0.0
660,035150,백산,플라스틱제품 제조업,"P.U.인조피혁,부직포인공피혁 제조,무역",4,1027.0,4245.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,11.66,7.27,7.55,0,1.34,0.0,320.0,215.0,237.0,10,0.0
661,016250,이테크건설,건물 건설업,"건축공사, 플랜트설비, 토목공사",1,2828.0,101000.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,13.14,11.73,9.68,0,1.33,0.0,770.0,1130.0,1453.0,10,0.0
662,114090,GKL,유원지 및 기타 오락관련 서비스업,카지노,5,7577.0,12250.0,0.0,0.0,0.0,0.0,0.0,-6.89,12.62,14.21,15.33,13.6,0,1.33,-427.0,968.0,1051.0,1082.0,10,-0.56
663,058850,KTcs,기타 정보 서비스업,전화번호검색 데이타제공/콜센터 운영,4,869.0,2035.0,0.0,0.0,0.0,0.0,0.0,0.0,4.72,7.3,4.67,5.57,0,1.32,0.0,113.0,125.0,101.0,10,0.0
664,065710,서호전기,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",항만크레인 구동전기장치,5,1143.0,22200.0,0.0,0.0,0.0,0.0,0.0,0.0,22.33,8.88,10.47,15.87,0,1.32,0.0,122.0,65.0,130.0,10,0.0
665,000720,현대건설,토목 건설업,"공사수입,주택분양,건설산업부문 설계,감리 등 엔지니어링서비스",4,36413.0,32700.0,0.0,0.0,0.0,0.0,0.0,6.05,6.3,5.99,3.15,5.67,1,1.31,7595.0,8597.0,8400.0,9861.0,10,2.09
666,001430,세아베스틸,1차 철강 제조업,"특수강,철도용품,자동차부품 제조,수출입",5,3640.0,10150.0,0.0,0.0,0.0,0.0,0.0,1.69,0.93,1.14,7.09,2.03,0,1.31,609.0,440.0,559.0,1885.0,10,1.67
667,293480,하나제약,의약품 제조업,완제의약품,5,4172.0,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,18.28,35.63,18.68,0,1.31,0.0,336.0,336.0,319.0,10,0.0
668,004360,세방,도로 화물 운송업,"도로운송,항만하역,창고,지게차 임대",5,1904.0,9860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68,5.47,4.11,2.85,0,1.3,0.0,161.0,114.0,115.0,10,0.0
669,004590,한국가구,생활용품 도매업,소파,5,671.0,4475.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97,7.69,6.27,6.59,0,1.29,0.0,87.0,85.0,70.0,10,0.0
670,049950,미래컴퍼니,특수 목적용 기계 제조업,EdgeGrinder,5,2082.0,24900.0,0.0,0.0,0.0,0.0,0.0,0.0,11.06,19.53,33.11,17.56,0,1.29,0.0,37.0,263.0,372.0,10,0.0
671,234340,세틀뱅크,기타 정보 서비스업,"가상계좌중계, 간편현금결제",4,2414.0,26050.0,0.0,0.0,0.0,0.0,0.0,0.0,15.54,25.15,26.66,20.6,0,1.29,0.0,134.0,132.0,94.0,10,0.0
672,003780,진양산업,플라스틱제품 제조업,"합성수지,폴리우레탄스폰지 제조,도매,수출입",5,490.0,3770.0,0.0,0.0,0.0,0.0,0.0,0.0,17.84,6.93,4.78,12.03,1,1.28,0.0,91.0,30.0,18.0,10,0.0
673,041440,에버다임,특수 목적용 기계 제조업,"콘크리트펌프트럭, 중장비개량사업",5,713.0,3980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,5.4,10.03,3.78,0,1.28,0.0,31.0,142.0,243.0,10,0.0
674,042420,네오위즈홀딩스,소프트웨어 개발 및 공급업,지주사업,5,1718.0,19400.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57,6.6,-1.78,5.19,0,1.28,0.0,294.0,209.0,106.0,10,0.0
675,126560,현대에이치씨엔,텔레비전 방송업,방송업,5,4205.0,3725.0,0.0,0.0,0.0,0.0,0.0,0.0,5.19,5.77,6.71,5.64,0,1.28,0.0,408.0,467.0,493.0,10,0.0
676,126600,코프라,합성고무 및 플라스틱 물질 제조업,엔지니어링 플라스틱 칩,5,741.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,4.85,6.01,6.87,0,1.28,0.0,91.0,63.0,84.0,10,0.0
677,281820,케이씨텍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","반도체, 디스플레이 제조 장비",5,4176.0,21050.0,0.0,0.0,0.0,0.0,0.0,0.0,13.52,23.54,0.0,14.61,0,1.28,0.0,491.0,670.0,139.0,15,0.0
678,289010,아이스크림에듀,"서적, 잡지 및 기타 인쇄물 출판업",아이스크림홈런,5,1234.0,9590.0,0.0,0.0,0.0,0.0,0.0,0.0,8.07,25.56,23.23,16.43,0,1.28,0.0,54.0,126.0,80.0,10,0.0
679,000880,한화,기타 화학제품 제조업,"화약,화공품,자동선반류,공작기계 제조,전자교환기,건설,정보통신,종합무역/임직원 및 개인대상 교육,세미나 및 워크샵 중계,동영상광고",0,20876.0,27850.0,0.0,0.0,0.0,0.0,0.0,7.73,2.09,10.73,9.06,6.13,0,1.27,14530.0,11257.0,18061.0,21589.0,10,6.96
680,010040,한국내화,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",5,741.0,3240.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18,5.66,10.07,5.16,0,1.26,0.0,90.0,115.0,108.0,10,0.0
681,065510,휴비츠,의료용 기기 제조업,"자동검안기, 자동렌즈미터",5,770.0,6480.0,0.0,0.0,0.0,0.0,0.0,-4.43,9.16,8.72,3.99,8.15,1,1.26,9.0,117.0,83.0,91.0,10,0.12
682,080420,모다이노칩,"섬유, 의복, 신발 및 가죽제품 소매업","ESD필터,칩바리스터",2,1969.0,2470.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,7.8,14.03,5.69,0,1.26,0.0,305.0,432.0,509.0,10,0.0
683,307930,컴퍼니케이,기타 금융업,중소 벤처기업 투자,5,1033.0,6620.0,0.0,0.0,0.0,0.0,0.0,0.0,22.88,25.53,0.0,19.95,0,1.25,0.0,108.0,82.0,45.0,10,0.0
684,002600,조흥,기타 식품 제조업,"휘핑크림,인스턴트이스트,프루츠칵테일,크림치즈,견과류,건조과일 제조,판매/주택 신축,판매",5,909.0,151500.0,0.0,0.0,0.0,0.0,0.0,0.0,6.15,6.54,9.67,6.87,0,1.24,0.0,123.0,114.0,141.0,10,0.0
685,015350,부산도시가스,연료용 가스 제조 및 배관공급업,"도시가스 배관공급,가스기기 판매,설비공사",5,5533.0,50300.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57,8.17,8.0,7.84,0,1.24,0.0,435.0,413.0,378.0,10,0.0
686,117580,대성에너지,연료용 가스 제조 및 배관공급업,천연가스,4,1383.0,5030.0,0.0,0.0,0.0,0.0,0.0,0.0,4.28,4.28,5.01,4.4,0,1.24,0.0,243.0,160.0,199.0,10,0.0
