,Code,Name,Industry,Main_product,부채비율,시가총액(억),종가,매수,매도_1st,매도_2nd,매수비율(S-RIM),매도비율(S-RIM),ROE_20,ROE_19,roe_past_2,roe_past_3,ROE_improve,Average_ROE_Price,Return_rate(Ave_ROE)
32,055550,신한지주,기타 금융업,금융지주회사,0,143696.0,30100.0,81996.0,81942.0,81752.0,2.72,2.72,7.81,9.09,9.21,9.13,0,94282.0,3.13
33,023410,유진기업,"시멘트, 석회, 플라스터 및 그 제품 제조업",레미콘,0,3135.0,4055.0,10856.0,10892.0,11017.0,2.68,2.72,7.99,2.61,3.15,12.44,0,5802.0,1.43
34,255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",6,1920.0,14700.0,17821.0,22530.0,39250.0,1.21,2.67,26.55,11.22,29.17,20.84,0,27872.0,1.9
35,030210,KTB투자증권,금융 지원 서비스업,"금융업, 서비스, 부동산",0,1478.0,2450.0,8932.0,8389.0,6462.0,3.65,2.64,5.25,9.18,6.73,7.66,0,8377.0,3.42
36,298020,효성티앤씨,화학섬유 제조업,"섬유, 산업자재, 화학, 중공업, 건설, 무역,금융 등",3,4912.0,113500.0,154984.0,186475.0,298299.0,1.37,2.63,20.64,20.86,0.0,0.0,0,151222.0,1.33
37,006360,GS건설,건물 건설업,"토목공사,건축공사,주택공사,산업플랜트공사,리모델링공사,시설물유지관리공사/산업설비설계,감리 용역,수출입/에너지관리 진단,연구개발",0,21586.0,26950.0,54688.0,58187.0,70615.0,2.03,2.62,11.06,11.79,17.34,-5.22,0,69017.0,2.56
38,082640,동양생명,보험업,생명보험,0,4825.0,2990.0,14680.0,13162.0,7770.0,4.91,2.6,3.65,4.73,2.15,8.99,0,9638.0,3.22
39,078020,이베스트투자증권,금융 지원 서비스업,유가증권위탁매매,0,2802.0,5050.0,10807.0,11267.0,12903.0,2.14,2.55,9.92,11.23,8.58,10.19,0,13110.0,2.6
40,036190,금화피에스시,전기 및 통신 공사업,"설비,철물,전기,강구조물",6,1485.0,24750.0,45244.0,48981.0,62248.0,1.83,2.52,12.11,12.04,19.69,11.76,0,74019.0,2.99
41,227840,현대코퍼레이션홀딩스,음·식료품 및 담배 도매업,"브랜드사업, 육류유통",6,910.0,10000.0,21766.0,22437.0,24819.0,2.18,2.48,9.32,5.93,2.58,6.62,0,12811.0,1.28
42,001450,현대해상,보험업,손해보험(자동차보험),0,20830.0,23300.0,56877.0,56939.0,57158.0,2.44,2.45,7.89,6.23,10.33,15.61,0,59436.0,2.55
43,005880,대한해운,해상 운송업,"외항화물운송,국제해운대리점",0,3969.0,16250.0,36199.0,36993.0,39811.0,2.23,2.45,8.88,11.47,10.94,19.23,0,55142.0,3.39
44,057050,현대홈쇼핑,무점포 소매업,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,6,7272.0,60600.0,150279.0,149523.0,146841.0,2.48,2.42,7.61,5.03,10.32,8.16,0,137651.0,2.27
45,091440,텔레필드,통신 및 방송 장비 제조업,광전송장비,6,395.0,4300.0,4773.0,6014.0,10418.0,1.11,2.42,26.08,19.28,-52.2,2.11,0,-2895.0,-0.67
46,000060,메리츠화재,보험업,"손해보험(화재,해상,운송보험)",0,14096.0,12400.0,23540.0,24781.0,29188.0,1.9,2.35,10.45,12.76,11.55,22.54,0,38849.0,3.13
47,210540,디와이파워,특수 목적용 기계 제조업,유공압기기 등,4,1242.0,11250.0,17568.0,19408.0,25941.0,1.56,2.31,13.44,12.03,18.33,26.71,0,32001.0,2.84
