,Code,Name,Industry,Main_product,시가총액_억,Ratio,영업활동&현금_202006,영업활동&현금_201912,영업활동&현금_201812,영업활동&현금_201712
1205,048770,TPC,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)",526,0.02,5.0,0.0,0.0,0.0
1206,048870,시너지이노베이션,의료용 기기 제조업,카메라 어플리케이션 프로세서(CAP),2881,0.02,32.0,0.0,0.0,0.0
1207,049830,승일,기타 금속 가공제품 제조업,"에어졸캔,에어졸발브",481,0.02,4.0,0.0,0.0,0.0
1208,052260,SK바이오랜드,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품",3420,0.02,28.0,0.0,0.0,0.0
1209,053580,웹케시,소프트웨어 개발 및 공급업,"에스이알피, 브랜치, 인하우스",4694,0.02,52.0,0.0,0.0,0.0
1210,053610,프로텍,특수 목적용 기계 제조업,"Dispenser, Tray Feeder, 공압실린더",3009,0.02,36.0,0.0,0.0,0.0
1211,053950,경남제약,의약품 제조업,PCB 드릴가공,1718,0.02,21.0,0.0,0.0,0.0
1212,056000,네스엠,소프트웨어 개발 및 공급업,모바일게임,273,0.02,3.0,0.0,0.0,0.0
1213,056360,코위버,통신 및 방송 장비 제조업,"가입가계 가입자계 광단국장치,SONs-51,OMS-155M,OCSU,E2 가입자 전송장비,SDS-2500 등",949,0.02,11.0,0.0,0.0,0.0
1214,066310,큐에스아이,반도체 제조업,레이저다이오드(LaserDiode),1316,0.02,11.0,0.0,0.0,0.0
1215,068330,일신바이오,일반 목적용 기계 제조업,초저온냉동고및동결건조기,2697,0.02,25.0,0.0,0.0,0.0
1216,068940,아이씨케이,전자부품 제조업,신용카드 및 전자화폐 등,1478,0.02,18.0,0.0,0.0,0.0
1217,073540,에프알텍,통신 및 방송 장비 제조업,이동통신용중계기,666,0.02,5.0,0.0,0.0,0.0
1218,073570,WI,특수 목적용 기계 제조업,Wafer Burn In Test 장비,999,0.02,9.0,0.0,0.0,0.0
1219,080720,한국유니온제약,의약품 제조업,"항생제, 순환기계, 근골격계, 소화기계류 완제의약품",1197,0.02,11.0,0.0,0.0,0.0
1220,094360,칩스앤미디어,소프트웨어 개발 및 공급업,비디오 IP,945,0.02,11.0,0.0,0.0,0.0
1221,094940,푸른기술,컴퓨터 및 주변장치 제조업,"금융자동화기기모듈,역무자동화기기모듈,특수단말시스템",865,0.02,9.0,0.0,0.0,0.0
1222,108230,톱텍,특수 목적용 기계 제조업,평판디스플레이 제조용 자동화설비,5494,0.02,58.0,0.0,0.0,0.0
1223,131220,대한과학,기계장비 및 관련 물품 도매업,"의료, 정밀 및 연구실험기기 제조 및 유통",592,0.02,6.0,0.0,0.0,0.0
1224,131370,알서포트,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",7910,0.02,87.0,0.0,0.0,0.0
1225,145020,휴젤,기초 의약물질 및 생물학적 제제 제조업,"보툴리눔톡신, 필러",23161,0.02,203.0,0.0,0.0,0.0
1226,148250,알엔투테크놀로지,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더",1101,0.02,12.0,0.0,0.0,0.0
1227,158430,아톤,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발",1058,0.02,11.0,0.0,0.0,0.0
1228,198440,고려시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘",923,0.02,8.0,0.0,0.0,0.0
1229,206640,바디텍메드,의료용품 및 기타 의약 관련제품 제조업,기업인수합병,7466,0.02,90.0,0.0,0.0,0.0
1230,213500,한솔제지,"펄프, 종이 및 판지 제조업","인쇄용지, 산업용지, 특수지 제조 및 판매",3249,0.02,26.0,0.0,0.0,0.0
1231,217600,켐온,자연과학 및 공학 연구개발업,비임상연구시험대행,1810,0.02,19.0,0.0,0.0,0.0
1232,219550,MP한강,생활용품 도매업,기업인수합병,612,0.02,7.0,0.0,0.0,0.0
1233,220260,켐트로스,기타 화학제품 제조업,기타 화학제품 제조업,1571,0.02,16.0,0.0,0.0,0.0
1234,225530,보광산업,기타 비금속 광물제품 제조업,"콘크리트용 부순골재, 아스콘, 레미콘",2457,0.02,25.0,0.0,0.0,0.0
1235,234920,자이글,가정용 기기 제조업,적외선 가열 조리기,399,0.02,3.0,0.0,0.0,0.0
1236,249420,일동제약,의약품 제조업,"아로나민, 후루마린, 큐란, 라비에트, 사미온 등",3749,0.02,45.0,0.0,0.0,0.0
1237,251270,넷마블,소프트웨어 개발 및 공급업,온라인·모바일 게임 소프트웨어 개발 및 공급,143761,0.02,1248.0,0.0,0.0,0.0
1238,260930,씨티케이코스메틱스,기타 화학제품 제조업,완제 화장품 (색조 및 기초),1331,0.02,11.0,0.0,0.0,0.0
1239,263020,디케이앤디,플라스틱제품 제조업,합성피혁 및 부직포,470,0.02,4.0,0.0,0.0,0.0
1240,263720,디앤씨미디어,"서적, 잡지 및 기타 인쇄물 출판업",웹소설 콘텐츠,4321,0.02,51.0,0.0,0.0,0.0
1241,267980,매일유업,낙농제품 및 식용빙과류 제조업,"유제품(우유, 분유, 발효유, 치즈, 음료 등)",5145,0.02,62.0,0.0,0.0,0.0
1242,272290,이녹스첨단소재,전자부품 제조업,"FPCB소재, 반도체 및 디스플레이 소재",4509,0.02,34.0,0.0,0.0,0.0
1243,278280,천보,기초 화학물질 제조업,"디스플레이 소재, 반도체 공정 소재, 2차전지 소재, 의약품 소재, 정밀화학 소재",15410,0.02,153.0,0.0,0.0,0.0
1244,287410,유안타제3호스팩,금융 지원 서비스업,인수합병,88,0.02,1.0,0.0,0.0,0.0
1245,291210,한국제7호스팩,금융 지원 서비스업,기업인수합병,101,0.02,1.0,0.0,0.0,0.0
1246,299170,IBKS제10호스팩,금융 지원 서비스업,기업인수합병,86,0.02,1.0,0.0,0.0,0.0
1247,302550,리메드,의료용 기기 제조업,자기장 치료기기,1550,0.02,15.0,0.0,0.0,0.0
1248,307870,상상인이안1호스팩,금융 지원 서비스업,기업인수합병,95,0.02,1.0,0.0,0.0,0.0
1249,313750,유안타제4호스팩,금융 지원 서비스업,기업인수합병,93,0.02,1.0,0.0,0.0,0.0
1250,317030,케이비17호스팩,금융 지원 서비스업,금융사업지원서비스,110,0.02,1.0,0.0,0.0,0.0
1251,317240,하이제4호스팩,금융 지원 서비스업,기업인수합병,88,0.02,1.0,0.0,0.0,0.0
1252,317530,캐리소프트,"영화, 비디오물, 방송프로그램 제작 및 배급업","영상 콘텐츠(30.05%), 공연(29.76%), 키즈카페(17.38%), 커머스(12.77%), 라이선스 및 기타(10.04%)",283,0.02,3.0,0.0,0.0,0.0
1253,950140,잉글우드랩,기타 화학제품 제조업,기초화장품(화장품 제조),768,0.02,6.0,0.0,0.0,0.0
1254,000230,일동홀딩스,의약품 제조업,"의약품 제조,도매",1017,0.01,3.0,0.0,0.0,0.0
1255,001420,태원물산,자동차 신품 부품 제조업,"자동차부품,워터펌프,인산정제석고,건축자재(불연내장재), 제조,수출입",282,0.01,2.0,0.0,0.0,0.0
1256,002800,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),1183,0.01,3.0,0.0,0.0,0.0
1257,003060,에이프로젠제약,의약품 제조업,"의약품(항생제,영양수액제,드링크제,철결핍성빈혈예방치료제,경옥동충하초) 제조,판매",4883,0.01,22.0,0.0,0.0,0.0
1258,003080,성보화학,"비료, 농약 및 살균, 살충제 제조업","완제농약(해비치과립,카스텔란),원제농약(슈퍼유나니,다이아톤) 제조,도매",822,0.01,5.0,0.0,0.0,0.0
1259,004700,조광피혁,"가죽, 가방 및 유사제품 제조업","가죽(피혁원단,제화용원단,카시트용원단),가방,신발 제조,도매",3208,0.01,19.0,0.0,0.0,0.0
1260,004770,써니전자,반도체 제조업,"수정진동자,수정발진기,초음파지연선,MCF,축수나사 제조,도매,수출입",1608,0.01,11.0,0.0,0.0,0.0
1261,004830,덕성,플라스틱제품 제조업,"플라스틱레쟈,합성수지,합성피혁 제조,도매",634,0.01,3.0,0.0,0.0,0.0
1262,005690,파미셀,기초 의약물질 및 생물학적 제제 제조업,"줄기세포치료제,화장품",10253,0.01,58.0,0.0,0.0,0.0
1263,007110,일신석재,"건축자재, 철물 및 난방장치 도매업","건축석 제조,도소매/석공예,석공사",1565,0.01,5.0,0.0,0.0,0.0
1264,007570,일양약품,의약품 제조업,"일반의약품(원비디,영비천,아진탈,디세텔,노루모산),항암제(베타-이뮤난),전문의약품 제조,판매,수출입",16089,0.01,80.0,0.0,0.0,0.0
1265,009470,삼화전기,전자부품 제조업,"콘덴서 제조,판매",1181,0.01,7.0,0.0,0.0,0.0
1266,013000,세우글로벌,기타 전문 도매업,"화공약품.엔지니어링 플라스틱,페놀계제품,석유화학제품 판매/철재가구,사무목재가구 제조/교육사업",907,0.01,5.0,0.0,0.0,0.0
1267,015710,코콤,통신 및 방송 장비 제조업,비디오도어폰,999,0.01,3.0,0.0,0.0,0.0
1268,018620,우진비앤지,의약품 제조업,"슈퍼티아,안티펜SM",767,0.01,3.0,0.0,0.0,0.0
1269,023450,동남합성,기초 화학물질 제조업,"계면활성제,정밀화학품 제조,도매/부동산 임대",1357,0.01,10.0,0.0,0.0,0.0
1270,023790,동일철강,1차 철강 제조업,찬넬,322,0.01,2.0,0.0,0.0,0.0
1271,024120,KB오토시스,자동차 신품 부품 제조업,브레이크패드,710,0.01,3.0,0.0,0.0,0.0
1272,033530,세종공업,자동차 신품 부품 제조업,"자동차부품,자동차소음기(머플러),배기가스정화기,배기계통부품 제조",2271,0.01,15.0,0.0,0.0,0.0
1273,035460,기산텔레콤,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등",397,0.01,1.0,0.0,0.0,0.0
1274,038340,UCI,일반 교습 학원,캐패시터,943,0.01,6.0,0.0,0.0,0.0
1275,039030,이오테크닉스,특수 목적용 기계 제조업,레이저 마커 및 레이저 응용기기,11888,0.01,61.0,0.0,0.0,0.0
1276,039840,디오,의료용 기기 제조업,자동포장기계,4851,0.01,20.0,0.0,0.0,0.0
1277,047400,유니온머티리얼,"내화, 비내화 요업제품 제조업","페라이트,세라믹 제조,도매",1403,0.01,10.0,0.0,0.0,0.0
1278,050760,에스폴리텍,플라스틱제품 제조업,유무선 통신용 소프트웨어,1125,0.01,6.0,0.0,0.0,0.0
1279,051360,토비스,영상 및 음향기기 제조업,Gaming모니터,1070,0.01,8.0,0.0,0.0,0.0
1280,053160,프리엠스,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건설기계용 전장, 네트워크 상품",478,0.01,3.0,0.0,0.0,0.0
1281,053290,NE능률,"서적, 잡지 및 기타 인쇄물 출판업",영어학습교재,459,0.01,3.0,0.0,0.0,0.0
1282,058820,CMG제약,의약품 제조업,의약품,5903,0.01,29.0,0.0,0.0,0.0
1283,059210,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",662,0.01,4.0,0.0,0.0,0.0
1284,060280,큐렉소,기타 상품 전문 소매업,"만화단행본, 정기간행물",1898,0.01,8.0,0.0,0.0,0.0
1285,060370,KT서브마린,전기 및 통신 공사업,해저케이블등의 건설 및 유지보수 업무,1059,0.01,7.0,0.0,0.0,0.0
1286,068270,셀트리온,기초 의약물질 및 생물학적 제제 제조업,"램시마, 트룩시마, 허쥬마",337484,0.01,1514.0,0.0,0.0,0.0
1287,068760,셀트리온제약,의약품 제조업,무선인터넷서비스및플랫폼,36455,0.01,189.0,0.0,0.0,0.0
1288,068930,디지털대성,일반 교습 학원,대성N스쿨 (교육 프랜차이즈),1426,0.01,6.0,0.0,0.0,0.0
1289,073640,테라사이언스,기타 금속 가공제품 제조업,유압용 관이음쇠,1210,0.01,4.0,0.0,0.0,0.0
1290,078070,유비쿼스홀딩스,통신 및 방송 장비 제조업,"소프트웨어 개발,정보처리유선,무선통신기기,부품,컴퓨터 도소매,제조",5001,0.01,20.0,0.0,0.0,0.0
1291,082270,젬백스,특수 목적용 기계 제조업,"ChemicalAirFilter,GasScrubber",9266,0.01,31.0,0.0,0.0,0.0
1292,086040,바이오톡스텍,자연과학 및 공학 연구개발업,"안전성평가,유효성평가",2033,0.01,11.0,0.0,0.0,0.0
1293,086390,유니테스트,특수 목적용 기계 제조업,"반도체메모리주검사장비생산(메모리컴포넌트테스터,메모리모듈테스트)",5062,0.01,26.0,0.0,0.0,0.0
1294,088290,이원컴포텍,자동차 신품 부품 제조업,에어서스펜션 시트/일반고정형 시트/스프링서스펜션 시트,1671,0.01,9.0,0.0,0.0,0.0
1295,089150,케이씨티,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","금융단말시스템,복표발매기,마권발매기",1303,0.01,4.0,0.0,0.0,0.0
1296,091700,파트론,전자부품 제조업,이동통신안테나및유전체필터류등,5286,0.01,30.0,0.0,0.0,0.0
1297,094860,코닉글로리,소프트웨어 개발 및 공급업,네트워크장비공급및인터넷트래픽솔루션,1818,0.01,11.0,0.0,0.0,0.0
1298,100590,머큐리,통신 및 방송 장비 제조업,"AP 단말기, 광섬유 및 광케이블, 위성통신 전송장비",1521,0.01,10.0,0.0,0.0,0.0
1299,101490,에스앤에스텍,전자부품 제조업,블랭크마스크,7916,0.01,57.0,0.0,0.0,0.0
1300,102460,이연제약,의약품 제조업,"항생제,순환기제",3136,0.01,18.0,0.0,0.0,0.0
1301,109960,에이프로젠 H&G,기타 전문 도매업,"차량용블루투스핸즈프리스피커폰, 가로동/보안등 어시스템, 모바일게임 퍼블리싱, 바이오의약품 연구개발업 및 판매, 생산설비 및 연구장비의 대여 및 판매",1103,0.01,5.0,0.0,0.0,0.0
1302,126340,비나텍,전자부품 제조업,초고용량 커패시터,1980,0.01,11.0,0.0,0.0,0.0
1303,126700,하이비젼시스템,사진장비 및 광학기기 제조업,카메라모듈 제조검사용 장비,1771,0.01,5.0,0.0,0.0,0.0
1304,127120,디엔에이링크,자연과학 및 공학 연구개발업,"유전체분석(EGIS), 개인유전체분석(DNAGPS)",2366,0.01,7.0,0.0,0.0,0.0
1305,130660,한전산업,"건축기술, 엔지니어링 및 관련 기술 서비스업","발전설비 운전·정비, 전기검침",1117,0.01,7.0,0.0,0.0,0.0
1306,134060,이퓨쳐,"서적, 잡지 및 기타 인쇄물 출판업",Smart Phonics 등(외국어 어학교재),763,0.01,2.0,0.0,0.0,0.0
1307,134580,디엠티,통신 및 방송 장비 제조업,셋톱박스,221,0.01,1.0,0.0,0.0,0.0
1308,138080,오이솔루션,통신 및 방송 장비 제조업,광트랜시버,5726,0.01,18.0,0.0,0.0,0.0
1309,140860,파크시스템스,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",연구용 및 산업용 원자현미경,4301,0.01,11.0,0.0,0.0,0.0
1310,144510,녹십자랩셀,"그외 기타 전문, 과학 및 기술 서비스업","세포치료제, 검체검사서비스, 제대혈은행",4908,0.01,31.0,0.0,0.0,0.0
1311,149950,아바텍,전자부품 제조업,"Glass Slimming & ITO코팅 제품, PDP필터",1258,0.01,8.0,0.0,0.0,0.0
1312,151910,나노스,전자부품 제조업,"Blue Filter, IR Filter, Camera Module",5484,0.01,34.0,0.0,0.0,0.0
1313,166480,코아스템,의약품 제조업,줄기세포 치료제,3293,0.01,10.0,0.0,0.0,0.0
1314,182360,큐브엔터,오디오물 출판 및 원판 녹음업,"음반음원, 콘서트, 아티스트매니지먼트",1319,0.01,4.0,0.0,0.0,0.0
1315,191420,테고사이언스,기초 의약물질 및 생물학적 제제 제조업,피부세포치료제,2163,0.01,6.0,0.0,0.0,0.0
1316,206650,유바이오로직스,의약품 제조업,"경구용 콜레라 백신, 바이오의약품 수탁 연구 및 제조",6005,0.01,25.0,0.0,0.0,0.0
1317,207940,삼성바이오로직스,기초 의약물질 및 생물학적 제제 제조업,바이오의약품,445290,0.01,2104.0,0.0,0.0,0.0
1318,213090,미래테크놀로지,소프트웨어 개발 및 공급업,OTP,490,0.01,2.0,0.0,0.0,0.0
1319,215790,이노인스트루먼트,통신 및 방송 장비 제조업,기업 인수 합병,719,0.01,3.0,0.0,0.0,0.0
1320,222420,쎄노텍,기타 비금속 광물제품 제조업,세라믹 비드,775,0.01,3.0,0.0,0.0,0.0
1321,225430,케이엠제약,기타 화학제품 제조업,금융지원 서비스,634,0.01,2.0,0.0,0.0,0.0
1322,226320,잇츠한불,기타 화학제품 제조업,"스킨케어 베이직, 포인트 메이크업, 스킨케어 스페셜, 베이스 메이크업 등",5208,0.01,32.0,0.0,0.0,0.0
1323,226400,오스테오닉,의료용 기기 제조업,골접합 및 재건용 금속소재 및 생분해성 복합소재 기반 임플란트,375,0.01,2.0,0.0,0.0,0.0
1324,238090,앤디포스,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",4508,0.01,13.0,0.0,0.0,0.0
1325,239340,줌인터넷,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","줌닷컴, 뉴썸 등",1411,0.01,10.0,0.0,0.0,0.0
1326,250060,모비스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",기업인수합병,716,0.01,4.0,0.0,0.0,0.0
1327,253450,스튜디오드래곤,"영화, 비디오물, 방송프로그램 제작 및 배급업","드라마 제작, 판매",22755,0.01,57.0,0.0,0.0,0.0
1328,258610,이더블유케이,"구조용 금속제품, 탱크 및 증기발생기 제조업","지열발전설비(열수기화기, 응축기 등)",1172,0.01,6.0,0.0,0.0,0.0
1329,258830,세종메디칼,의료용 기기 제조업,복강경수술용 투관침 등,827,0.01,5.0,0.0,0.0,0.0
1330,260660,알리코제약,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,1247,0.01,5.0,0.0,0.0,0.0
1331,262260,에이프로,기타 전기장비 제조업,"2차전지 장비 등(일반충방전기, 고온가압 충방전기 등)",2553,0.01,11.0,0.0,0.0,0.0
1332,264450,유비쿼스,통신 및 방송 장비 제조업,"스위치, FTTH",1824,0.01,6.0,0.0,0.0,0.0
1333,269620,시스웍,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","클린룸 제어시스템, BLDC모터, 공조장치 제어기 등",1945,0.01,11.0,0.0,0.0,0.0
1334,278650,노터스,자연과학 및 공학 연구개발업,비임상실험 유효성(약리)평가,1855,0.01,11.0,0.0,0.0,0.0
1335,290650,엘앤씨바이오,의약품 제조업,"인체조직(피부, 뼈, 연골)",9699,0.01,27.0,0.0,0.0,0.0
1336,290670,대보마그네틱,기타 전기장비 제조업,"전자석탈철기, 자력선별기",2126,0.01,10.0,0.0,0.0,0.0
1337,297890,엘이티,특수 목적용 기계 제조업,"디스플레이 제조용 장비(도포기, 조립기, 검사기)",1148,0.01,6.0,0.0,0.0,0.0
1338,302430,이노메트리,특수 목적용 기계 제조업,엑스레이검사 장비,1993,0.01,13.0,0.0,0.0,0.0
1339,307930,컴퍼니케이,기타 금융업,중소 벤처기업 투자,902,0.01,6.0,0.0,0.0,0.0
1340,311390,네오크레마,기타 식품 제조업,기능성 식품 원료,588,0.01,3.0,0.0,0.0,0.0
1341,317770,슈프리마아이디,전자부품 제조업,"지문인식 등록, 인증 기기 및 솔루션",426,0.01,3.0,0.0,0.0,0.0
1342,317870,엔바이오니아,그외 기타 제품 제조업,양전하필터(정수기),462,0.01,3.0,0.0,0.0,0.0
1343,336260,두산퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",연료전지,21837,0.01,115.0,0.0,0.0,0.0
1344,340360,유안타제6호스팩,금융 지원 서비스업,금융 지원 서비스업,137,0.01,1.0,0.0,0.0,0.0
