,code,year,매출액,영업이익,당기순이익,ROE,EPS
9151,051490,2017/12,1409.0,67.0,19.0,2.8,151.0
9152,051490,2018/12,1418.0,47.0,37.0,4.74,260.0
9153,051490,2019/12,1560.0,21.0,11.0,1.37,76.0
9154,051490,2020/12(E),0.0,0.0,0.0,0.0,0.0
9155,293580,2016/12,,26.0,21.0,4.53,284.0
9156,293580,2017/12,,71.0,55.0,11.46,734.0
9157,293580,2018/12,,29.0,22.0,3.77,278.0
9158,293580,2019/12,,37.0,29.0,4.24,311.0
9159,293580,2020/12(E),,0.0,0.0,0.0,0.0
9160,168330,2016/12,66.0,-94.0,-132.0,-26.96,-677.0
9161,168330,2017/12,92.0,-54.0,-89.0,-18.67,-438.0
9162,168330,2018/12,89.0,-136.0,-232.0,-48.3,-944.0
9163,168330,2019/12,66.0,-111.0,-160.0,-49.68,-649.0
9164,168330,2020/12(E),0.0,0.0,0.0,0.0,0.0
9165,290660,2016/12,20.0,-35.0,-59.0,0.0,-881.0
9166,290660,2017/12,45.0,-42.0,-44.0,0.0,-548.0
9167,290660,2018/12,57.0,-52.0,-96.0,-174.14,-990.0
9168,290660,2019/12,123.0,-136.0,-159.0,-77.93,-1313.0
9169,290660,2020/12(E),0.0,0.0,0.0,0.0,0.0
9170,142280,2016/12,862.0,-19.0,-26.0,-6.79,-155.0
9171,142280,2017/12,984.0,5.0,-16.0,-5.38,-110.0
9172,142280,2018/12,863.0,-59.0,-112.0,-55.53,-876.0
9173,142280,2019/12,941.0,-44.0,-164.0,-49.93,-1206.0
9174,142280,2020/12(E),0.0,0.0,0.0,0.0,0.0
9175,234690,2016/12,367.0,46.0,36.0,18.16,273.0
9176,234690,2017/12,451.0,52.0,41.0,17.84,312.0
9177,234690,2018/12,539.0,84.0,57.0,21.15,431.0
9178,234690,2019/12,669.0,76.0,57.0,10.18,400.0
9179,234690,2020/12(E),0.0,0.0,0.0,0.0,0.0
9180,126870,2016/12,441.0,16.0,11.0,2.18,77.0
9181,126870,2017/12,448.0,23.0,-55.0,-10.83,-351.0
9182,126870,2018/12,513.0,9.0,-75.0,-13.46,-384.0
9183,126870,2019/12,593.0,-48.0,-251.0,-41.14,-1094.0
9184,126870,2020/12(E),0.0,0.0,0.0,0.0,0.0
9185,214870,2016/12,329.0,-27.0,-11.0,-3.16,-91.0
9186,214870,2017/12,306.0,-60.0,-91.0,-25.44,-741.0
9187,214870,2018/12,186.0,-56.0,-74.0,-21.15,-507.0
9188,214870,2019/12,958.0,-1.0,-27.0,-5.44,-114.0
9189,214870,2020/12(E),0.0,0.0,0.0,0.0,0.0
9190,008830,2016/12,929.0,-30.0,-31.0,-4.96,-341.0
9191,008830,2017/12,1135.0,30.0,1.0,0.12,8.0
9192,008830,2018/12,1320.0,30.0,2.0,0.35,23.0
9193,008830,2019/12,1431.0,32.0,-6.0,-0.96,-62.0
9194,008830,2020/12(E),0.0,0.0,0.0,0.0,0.0
9195,004780,2016/12,1862.0,190.0,145.0,16.75,912.0
9196,004780,2017/12,1971.0,130.0,96.0,9.95,605.0
9197,004780,2018/12,1963.0,56.0,36.0,3.56,228.0
9198,004780,2019/12,1973.0,84.0,54.0,5.1,337.0
9199,004780,2020/12(E),0.0,0.0,0.0,0.0,0.0
9200,317850,2016/12,409.0,16.0,29.0,9.56,447.0
9201,317850,2017/12,484.0,33.0,18.0,0.0,277.0
9202,317850,2018/12,510.0,39.0,31.0,9.54,475.0
9203,317850,2019/12,450.0,10.0,17.0,4.49,235.0
9204,317850,2020/12(E),0.0,0.0,0.0,0.0,0.0
9205,025440,2016/12,3655.0,76.0,15.0,3.99,16.0
9206,025440,2017/12,3506.0,21.0,-41.0,-8.52,-41.0
9207,025440,2018/12,3481.0,-14.0,-28.0,-6.19,-28.0
9208,025440,2019/12,3774.0,-69.0,-99.0,-24.15,-99.0
9209,025440,2020/12(E),0.0,0.0,0.0,0.0,0.0
9210,027830,2016/12,,28.0,23.0,4.55,58.0
9211,027830,2017/12,,5.0,5.0,1.08,13.0
9212,027830,2018/12,,21.0,16.0,3.27,40.0
9213,027830,2019/12,,-4.0,-2.0,-0.35,-4.0
9214,027830,2020/12(E),,0.0,0.0,0.0,0.0
9215,006580,2016/12,1951.0,63.0,28.0,3.92,122.0
9216,006580,2017/12,2629.0,24.0,-26.0,-0.25,-8.0
9217,006580,2018/12,2818.0,416.0,305.0,30.75,1131.0
9218,006580,2019/12,2594.0,327.0,257.0,19.02,876.0
9219,006580,2020/12(E),0.0,0.0,0.0,0.0,0.0
9220,120240,2016/12,609.0,84.0,75.0,9.06,1244.0
9221,120240,2017/12,665.0,90.0,73.0,7.95,1209.0
9222,120240,2018/12,738.0,92.0,100.0,9.44,1492.0
9223,120240,2019/12,796.0,104.0,61.0,5.15,855.0
9224,120240,2020/12(E),0.0,0.0,0.0,0.0,0.0
9225,140520,2016/12,3027.0,-14.0,-45.0,-3.26,-203.0
9226,140520,2017/12,2448.0,44.0,19.0,1.65,99.0
9227,140520,2018/12,2179.0,48.0,-196.0,-11.14,-578.0
9228,140520,2019/12,1976.0,41.0,0.0,-0.74,-35.0
9229,140520,2020/12(E),0.0,0.0,0.0,0.0,0.0
9230,263600,2016/12,773.0,138.0,107.0,31.3,895.0
9231,263600,2017/12,1133.0,205.0,146.0,23.25,1023.0
9232,263600,2018/12,884.0,21.0,-14.0,-1.85,-95.0
9233,263600,2019/12,1294.0,124.0,92.0,10.43,551.0
9234,263600,2020/12(E),0.0,0.0,0.0,0.0,0.0
9235,100130,2016/12,3839.0,256.0,160.0,6.18,282.0
9236,100130,2017/12,3679.0,113.0,62.0,2.74,127.0
9237,100130,2018/12,3631.0,-54.0,-114.0,-2.55,-116.0
9238,100130,2019/12,3178.0,142.0,90.0,3.69,167.0
9239,100130,2020/12(E),0.0,0.0,0.0,0.0,0.0
9240,033500,2016/12,3350.0,133.0,87.0,8.38,362.0
9241,033500,2017/12,2310.0,-252.0,-322.0,-30.05,-1147.0
9242,033500,2018/12,1881.0,-85.0,-100.0,-15.26,-453.0
9243,033500,2019/12,2533.0,269.0,169.0,19.99,625.0
9244,033500,2020/12(E),3739.0,393.0,285.0,24.21,1024.0
9245,060380,2016/12,1520.0,39.0,42.0,9.08,437.0
9246,060380,2017/12,1862.0,29.0,33.0,6.16,317.0
9247,060380,2018/12,1891.0,17.0,-6.0,-0.47,-24.0
9248,060380,2019/12,2121.0,28.0,22.0,3.81,195.0
9249,060380,2020/12(E),0.0,0.0,0.0,0.0,0.0
9250,079960,2016/12,4406.0,160.0,151.0,8.41,1971.0
9251,079960,2017/12,4247.0,144.0,54.0,2.75,666.0
9252,079960,2018/12,3911.0,41.0,50.0,2.54,622.0
9253,079960,2019/12,4827.0,293.0,244.0,11.69,3043.0
9254,079960,2020/12(E),0.0,0.0,0.0,0.0,0.0
9255,023790,2016/12,582.0,37.0,-10.0,-3.51,-141.0
9256,023790,2017/12,553.0,3.0,-39.0,-9.0,-533.0
9257,023790,2018/12,242.0,-21.0,-135.0,-29.11,-1835.0
9258,023790,2019/12,266.0,-40.0,39.0,7.33,527.0
9259,023790,2020/12(E),0.0,0.0,0.0,0.0,0.0
9260,030350,2016/12,109.0,16.0,-3.0,-1.06,-20.0
9261,030350,2017/12,76.0,-55.0,-97.0,-35.84,-655.0
9262,030350,2018/12,64.0,-59.0,-87.0,-43.86,-543.0
9263,030350,2019/12,61.0,-45.0,-57.0,-37.73,-359.0
9264,030350,2020/12(E),0.0,0.0,0.0,0.0,0.0
9265,066670,2016/12,892.0,45.0,40.0,2.77,213.0
9266,066670,2017/12,827.0,81.0,47.0,3.22,252.0
9267,066670,2018/12,573.0,36.0,30.0,2.01,160.0
9268,066670,2019/12,436.0,66.0,54.0,3.61,289.0
9269,066670,2020/12(E),0.0,0.0,0.0,0.0,0.0
9270,109740,2016/12,471.0,55.0,27.0,10.29,362.0
9271,109740,2017/12,1033.0,135.0,-423.0,-42.51,-1632.0
9272,109740,2018/12,1179.0,223.0,170.0,21.27,966.0
9273,109740,2019/12,765.0,55.0,39.0,5.7,306.0
9274,109740,2020/12(E),0.0,0.0,0.0,0.0,0.0
9275,196450,2016/12,397.0,-225.0,-500.0,-91.38,-964.0
9276,196450,2017/12,142.0,-8.0,-188.0,-42.35,-220.0
9277,196450,2018/12,91.0,-61.0,-96.0,-22.45,-108.0
9278,196450,2019/12,862.0,29.0,57.0,10.08,44.0
9279,196450,2020/12(E),0.0,0.0,0.0,0.0,0.0
9280,227100,2016/12,231.0,39.0,31.0,0.0,3003.0
9281,227100,2017/12,305.0,32.0,22.0,33.19,988.0
9282,227100,2018/12,314.0,5.0,4.0,3.24,163.0
9283,227100,2019/12,218.0,-41.0,-34.0,-24.3,-1262.0
9284,227100,2020/12(E),0.0,0.0,0.0,0.0,0.0
9285,113810,2016/12,1199.0,47.0,22.0,7.04,100.0
9286,113810,2017/12,1077.0,-16.0,-71.0,-27.56,-311.0
9287,113810,2018/12,950.0,-21.0,-98.0,-49.06,-350.0
9288,113810,2019/12,793.0,-23.0,-30.0,-14.22,-91.0
9289,113810,2020/12(E),0.0,0.0,0.0,0.0,0.0
9290,217500,2016/12,211.0,30.0,27.0,23.77,88.0
9291,217500,2017/12,361.0,80.0,62.0,39.52,202.0
9292,217500,2018/12,313.0,57.0,0.0,0.16,1.0
9293,217500,2019/12,410.0,49.0,42.0,11.52,132.0
9294,217500,2020/12(E),0.0,0.0,0.0,0.0,0.0
9295,228670,2016/12,265.0,13.0,17.0,20.0,341.0
9296,228670,2017/12,329.0,19.0,12.0,8.21,216.0
9297,228670,2018/12,515.0,60.0,53.0,25.64,960.0
9298,228670,2019/12,731.0,129.0,116.0,27.58,1909.0
9299,228670,2020/12(E),810.0,143.0,111.0,20.54,1954.0
9300,222810,2016/12,148.0,-31.0,-36.0,-28.23,-239.0
9301,222810,2017/12,149.0,-10.0,-53.0,-44.04,-342.0
9302,222810,2018/12,133.0,-50.0,-118.0,-77.95,-738.0
9303,222810,2019/12,130.0,-61.0,-365.0,-310.39,-1561.0
9304,222810,2020/12(E),0.0,0.0,0.0,0.0,0.0
9305,305090,2016/12,44.0,0.0,-33.0,0.0,-945.0
9306,305090,2017/12,46.0,5.0,0.0,-6.45,-7.0
9307,305090,2018/12,47.0,-12.0,-17.0,-35.62,-339.0
9308,305090,2019/12,39.0,-64.0,-63.0,-47.2,-944.0
9309,305090,2020/12(E),0.0,0.0,0.0,0.0,0.0
9310,267980,2016/12,0.0,0.0,0.0,0.0,0.0
9311,267980,2017/12,8812.0,512.0,347.0,0.0,4710.0
9312,267980,2018/12,13006.0,744.0,583.0,18.39,7530.0
9313,267980,2019/12,13933.0,853.0,643.0,17.14,8202.0
9314,267980,2020/12(E),14519.0,873.0,696.0,15.98,8873.0
9315,141070,2016/12,401.0,-35.0,-88.0,-28.67,-483.0
9316,141070,2017/12,387.0,13.0,-23.0,-6.67,-89.0
9317,141070,2018/12,596.0,37.0,20.0,5.66,74.0
9318,141070,2019/12,373.0,-85.0,-101.0,-31.86,-347.0
9319,141070,2020/12(E),0.0,0.0,0.0,0.0,0.0
9320,067280,2016/12,1865.0,178.0,129.0,18.39,2162.0
9321,067280,2017/12,2012.0,151.0,124.0,15.29,2066.0
9322,067280,2018/12,2400.0,218.0,176.0,19.36,2928.0
9323,067280,2019/12,2880.0,242.0,189.0,18.19,3143.0
9324,067280,2020/12(E),2650.0,119.0,84.0,7.43,1400.0
9325,065650,2016/12,131.0,-5.0,-40.0,-16.05,-146.0
9326,065650,2017/12,209.0,5.0,-115.0,-45.51,-420.0
9327,065650,2018/12,199.0,-16.0,-56.0,-25.32,-189.0
9328,065650,2019/12,174.0,-22.0,-18.0,-9.65,-60.0
9329,065650,2020/12(E),0.0,0.0,0.0,0.0,0.0
9330,257370,2016/12,260.0,58.0,44.0,124.14,950.0
9331,257370,2017/12,646.0,73.0,59.0,59.74,1185.0
9332,257370,2018/12,397.0,25.0,17.0,6.73,320.0
9333,257370,2019/12,350.0,9.0,5.0,1.33,79.0
9334,257370,2020/12(E),0.0,0.0,0.0,0.0,0.0
9335,087260,2016/12,622.0,50.0,47.0,33.53,178.0
9336,087260,2017/12,545.0,20.0,15.0,6.5,51.0
9337,087260,2018/12,615.0,27.0,20.0,7.06,68.0
9338,087260,2019/12,448.0,-8.0,-27.0,-8.98,-89.0
9339,087260,2020/12(E),0.0,0.0,0.0,0.0,0.0
9340,201490,2016/12,170.0,30.0,31.0,10.16,126.0
9341,201490,2017/12,272.0,29.0,31.0,4.93,82.0
9342,201490,2018/12,988.0,295.0,233.0,17.07,345.0
9343,201490,2019/12,1191.0,405.0,279.0,15.94,356.0
9344,201490,2020/12(E),0.0,0.0,0.0,0.0,0.0
9345,018700,2020/12(E),0.0,0.0,0.0,0.0,0.0
9346,208710,2016/12,686.0,78.0,65.0,19.87,237.0
9347,208710,2017/12,700.0,67.0,34.0,8.77,126.0
9348,208710,2018/12,815.0,80.0,58.0,13.28,214.0
9349,208710,2019/12,904.0,70.0,61.0,11.98,213.0
9350,208710,2020/12(E),0.0,0.0,0.0,0.0,0.0
9351,086820,2016/12,32.0,-31.0,-31.0,-45.66,-508.0
9352,086820,2017/12,50.0,-18.0,-18.0,-34.28,-295.0
9353,086820,2018/12,105.0,11.0,13.0,5.04,199.0
9354,086820,2019/12,89.0,-19.0,-7.0,-1.44,-87.0
9355,086820,2020/12(E),0.0,0.0,0.0,0.0,0.0
9356,086040,2016/12,223.0,22.0,12.0,4.43,72.0
9357,086040,2017/12,256.0,22.0,12.0,5.44,96.0
9358,086040,2018/12,272.0,23.0,35.0,12.53,249.0
9359,086040,2019/12,259.0,-1.0,-17.0,-5.15,-109.0
9360,086040,2020/12(E),0.0,0.0,0.0,0.0,0.0
9361,036620,2016/12,109.0,-8.0,90.0,58.54,517.0
9362,036620,2017/12,148.0,0.0,-31.0,-27.86,-129.0
9363,036620,2018/12,89.0,-19.0,-68.0,-67.64,-223.0
9364,036620,2019/12,74.0,-14.0,-60.0,-44.39,-133.0
9365,036620,2020/12(E),0.0,0.0,0.0,0.0,0.0
9366,299910,2016/12,1.0,-17.0,-36.0,0.0,-932.0
9367,299910,2017/12,311.0,68.0,57.0,0.0,1466.0
9368,299910,2018/12,1245.0,282.0,-1065.0,-232.18,-19760.0
9369,299910,2019/12,1006.0,-87.0,-81.0,-8.99,-981.0
9370,299910,2020/12(E),874.0,-94.0,-114.0,-13.23,-1379.0
9371,263920,2016/12,272.0,47.0,39.0,45.33,4358.0
9372,263920,2017/12,271.0,11.0,7.0,4.2,127.0
9373,263920,2018/12,234.0,-1.0,-1.0,-0.3,-8.0
9374,263920,2019/12,250.0,8.0,-51.0,-12.02,-538.0
9375,263920,2020/12(E),0.0,0.0,0.0,0.0,0.0
9376,093190,2016/12,876.0,133.0,144.0,12.34,741.0
9377,093190,2017/12,894.0,141.0,206.0,16.24,1085.0
9378,093190,2018/12,852.0,126.0,145.0,10.29,758.0
9379,093190,2019/12,848.0,95.0,96.0,6.57,499.0
9380,093190,2020/12(E),0.0,0.0,0.0,0.0,0.0
9381,018310,2016/12,2680.0,462.0,378.0,15.79,3094.0
9382,018310,2017/12,2540.0,456.0,351.0,11.49,2389.0
9383,018310,2018/12,1889.0,437.0,395.0,12.12,2690.0
9384,018310,2019/12,1442.0,114.0,137.0,4.07,932.0
9385,018310,2020/12(E),0.0,0.0,0.0,0.0,0.0
9386,291230,2016/12,,0.0,0.0,0.0,0.0
9387,291230,2017/12,,0.0,0.0,0.0,0.0
9388,291230,2018/12,,0.0,0.0,0.0,12.0
9389,291230,2019/12,,0.0,2.0,1.17,22.0
9390,291230,2020/12(E),,0.0,0.0,0.0,0.0
9391,038540,2016/12,2839.0,702.0,673.0,41.72,1206.0
9392,038540,2017/12,3976.0,1219.0,1002.0,40.99,1744.0
9393,038540,2018/12,4844.0,1758.0,1366.0,37.93,2377.0
9394,038540,2019/12,5413.0,1824.0,1204.0,26.51,2254.0
9395,038540,2020/12(E),0.0,0.0,0.0,0.0,0.0
9396,263810,2016/12,721.0,66.0,52.0,30.65,464.0
9397,263810,2017/12,850.0,61.0,46.0,18.94,390.0
9398,263810,2018/12,830.0,30.0,20.0,6.21,142.0
9399,263810,2019/12,820.0,30.0,25.0,7.48,176.0
9400,263810,2020/12(E),0.0,0.0,0.0,0.0,0.0
9401,178320,2016/12,1659.0,244.0,196.0,36.95,2041.0
9402,178320,2017/12,2379.0,178.0,63.0,5.64,418.0
9403,178320,2018/12,3246.0,369.0,323.0,17.95,1930.0
9404,178320,2019/12,3924.0,544.0,490.0,20.25,2688.0
9405,178320,2020/12(E),3804.0,342.0,275.0,9.29,1467.0
9406,140070,2016/12,1001.0,196.0,142.0,29.31,502.0
9407,140070,2017/12,1117.0,267.0,199.0,24.19,541.0
9408,140070,2018/12,1461.0,272.0,204.0,17.46,546.0
9409,140070,2019/12,1103.0,27.0,15.0,1.28,43.0
9410,140070,2020/12(E),0.0,0.0,0.0,0.0,0.0
9411,171090,2016/12,1437.0,234.0,236.0,72.47,3149.0
9412,171090,2017/12,1236.0,145.0,98.0,14.45,1229.0
9413,171090,2018/12,1180.0,85.0,52.0,5.9,573.0
9414,171090,2019/12,876.0,114.0,71.0,8.19,794.0
9415,171090,2020/12(E),0.0,0.0,0.0,0.0,0.0
9416,234340,2016/12,262.0,74.0,52.0,18.58,647.0
9417,234340,2017/12,393.0,94.0,94.0,26.66,1165.0
9418,234340,2018/12,572.0,132.0,120.0,25.15,1438.0
9419,234340,2019/12,656.0,134.0,129.0,15.54,1466.0
9420,234340,2020/12(E),0.0,0.0,0.0,0.0,0.0
9421,091990,2016/12,7333.0,1553.0,972.0,18.51,797.0
9422,091990,2017/12,9209.0,1537.0,1574.0,13.95,1173.0
9423,091990,2018/12,7135.0,-252.0,114.0,0.68,76.0
9424,091990,2019/12,11009.0,828.0,650.0,3.94,431.0
9425,091990,2020/12(E),18465.0,3562.0,2995.0,16.53,1979.0
9426,032680,2016/12,1157.0,11.0,-9.0,-2.83,-29.0
9427,032680,2017/12,1425.0,5.0,-8.0,-2.35,-25.0
9428,032680,2018/12,1336.0,14.0,-6.0,-1.64,-18.0
9429,032680,2019/12,950.0,2.0,-34.0,-9.79,-100.0
9430,032680,2020/12(E),0.0,0.0,0.0,0.0,0.0
9431,086980,2016/12,1259.0,153.0,134.0,11.04,214.0
9432,086980,2017/12,1027.0,104.0,158.0,11.95,253.0
9433,086980,2018/12,685.0,52.0,44.0,3.11,70.0
9434,086980,2019/12,787.0,19.0,33.0,2.32,52.0
9435,086980,2020/12(E),929.0,55.0,56.0,3.95,90.0
9436,158310,2016/12,52.0,-60.0,-83.0,-42.61,-1400.0
9437,158310,2017/12,135.0,-3.0,-64.0,-26.71,-796.0
9438,158310,2018/12,49.0,-54.0,-103.0,-51.66,-1189.0
9439,158310,2019/12,101.0,-49.0,-84.0,-34.08,-750.0
9440,158310,2020/12(E),0.0,0.0,0.0,0.0,0.0
9441,138070,2016/12,498.0,21.0,4.0,1.65,115.0
9442,138070,2017/12,570.0,55.0,47.0,7.74,560.0
9443,138070,2018/12,562.0,41.0,30.0,4.66,356.0
9444,138070,2019/12,518.0,30.0,24.0,3.46,271.0
9445,138070,2020/12(E),0.0,0.0,0.0,0.0,0.0
9446,036710,2016/12,7900.0,313.0,208.0,6.02,190.0
9447,036710,2017/12,8124.0,274.0,98.0,1.25,42.0
9448,036710,2018/12,10071.0,297.0,15.0,0.53,18.0
9449,036710,2019/12,10003.0,-171.0,-386.0,-12.11,-378.0
9450,036710,2020/12(E),0.0,0.0,0.0,0.0,0.0
9451,049960,2016/12,583.0,216.0,185.0,24.2,1968.0
9452,049960,2017/12,611.0,226.0,182.0,20.88,1936.0
9453,049960,2018/12,625.0,217.0,194.0,19.8,2062.0
9454,049960,2019/12,460.0,58.0,72.0,6.91,769.0
9455,049960,2020/12(E),0.0,0.0,0.0,0.0,0.0
9456,260930,2016/12,1339.0,267.0,233.0,100.54,3327.0
9457,260930,2017/12,1130.0,244.0,153.0,14.74,1899.0
9458,260930,2018/12,1105.0,52.0,78.0,4.69,788.0
9459,260930,2019/12,1163.0,40.0,72.0,4.54,765.0
9460,260930,2020/12(E),0.0,0.0,0.0,0.0,0.0
9461,125210,2016/12,700.0,-25.0,-55.0,0.0,-510.0
9462,125210,2017/12,1113.0,17.0,-52.0,0.0,-459.0
9463,125210,2018/12,850.0,-31.0,-39.0,-105.94,-301.0
9464,125210,2019/12,934.0,26.0,17.0,8.61,109.0
9465,125210,2020/12(E),0.0,0.0,0.0,0.0,0.0
9466,074430,2016/12,164.0,8.0,-37.0,-8.06,-43.0
9467,074430,2017/12,168.0,11.0,5.0,1.21,6.0
9468,074430,2018/12,184.0,42.0,80.0,16.26,91.0
9469,074430,2019/12,190.0,-8.0,-12.0,-2.29,-14.0
9470,074430,2020/12(E),0.0,0.0,0.0,0.0,0.0
9471,143160,2016/12,1047.0,23.0,-80.0,-2.69,-373.0
9472,143160,2017/12,952.0,-49.0,95.0,6.7,927.0
9473,143160,2018/12,1092.0,3.0,43.0,2.86,405.0
9474,143160,2019/12,1119.0,33.0,19.0,1.26,178.0
9475,143160,2020/12(E),0.0,0.0,0.0,0.0,0.0
9476,332370,2016/12,163.0,28.0,26.0,0.0,501.0
9477,332370,2017/12,167.0,24.0,16.0,11.37,303.0
9478,332370,2018/12,191.0,25.0,23.0,14.53,433.0
9479,332370,2019/12,254.0,42.0,36.0,18.09,681.0
9480,332370,2020/12(E),241.0,40.0,38.0,0.0,0.0
9481,052860,2016/12,303.0,5.0,15.0,5.76,120.0
9482,052860,2017/12,429.0,69.0,63.0,17.09,412.0
9483,052860,2018/12,313.0,18.0,13.0,3.82,101.0
9484,052860,2019/12,456.0,43.0,57.0,11.21,328.0
9485,052860,2020/12(E),0.0,0.0,0.0,0.0,0.0
9486,069920,2016/12,786.0,-4.0,0.0,5.36,70.0
9487,069920,2017/12,365.0,-14.0,337.0,60.93,1321.0
9488,069920,2018/12,349.0,-60.0,-131.0,-18.99,-514.0
9489,069920,2019/12,361.0,-47.0,-164.0,-28.72,-630.0
9490,069920,2020/12(E),0.0,0.0,0.0,0.0,0.0
9491,101390,2016/12,1924.0,-109.0,-158.0,-29.44,-744.0
9492,101390,2017/12,2494.0,12.0,-37.0,-7.48,-152.0
9493,101390,2018/12,1911.0,-35.0,-186.0,-39.59,-605.0
9494,101390,2019/12,2022.0,-74.0,-202.0,-50.93,-501.0
9495,101390,2020/12(E),0.0,0.0,0.0,0.0,0.0
9496,226350,2016/12,811.0,3.0,-169.0,-45.61,-1019.0
9497,226350,2017/12,105.0,-12.0,-210.0,-67.84,-1216.0
9498,226350,2018/12,118.0,-48.0,-270.0,-204.95,-1249.0
9499,226350,2019/12,138.0,-29.0,-13.0,-28.32,-79.0
9500,226350,2020/12(E),0.0,0.0,0.0,0.0,0.0
9501,059120,2016/12,176.0,10.0,11.0,4.42,137.0
9502,059120,2017/12,307.0,78.0,62.0,18.49,626.0
9503,059120,2018/12,266.0,50.0,45.0,10.87,435.0
9504,059120,2019/12,206.0,20.0,25.0,5.71,240.0
9505,059120,2020/12(E),0.0,0.0,0.0,0.0,0.0
9506,158430,2016/12,0.0,0.0,0.0,0.0,0.0
9507,158430,2017/12,238.0,9.0,6.0,0.0,230.0
9508,158430,2018/12,280.0,35.0,41.0,49.67,1305.0
9509,158430,2019/12,325.0,41.0,-113.0,-40.57,-3109.0
9510,158430,2020/12(E),0.0,0.0,0.0,0.0,0.0
9511,148250,2016/12,120.0,11.0,12.0,6.63,205.0
9512,148250,2017/12,144.0,7.0,8.0,3.66,123.0
9513,148250,2018/12,173.0,15.0,10.0,4.43,152.0
9514,148250,2019/12,210.0,28.0,9.0,3.38,129.0
9515,148250,2020/12(E),0.0,0.0,0.0,0.0,0.0
9516,052790,2016/12,724.0,109.0,-23.0,-1.8,-185.0
9517,052790,2017/12,554.0,66.0,-75.0,-6.72,-660.0
9518,052790,2018/12,377.0,-11.0,-149.0,-14.94,-1314.0
9519,052790,2019/12,627.0,257.0,208.0,19.76,1833.0
9520,052790,2020/12(E),0.0,0.0,0.0,0.0,0.0
9521,092600,2016/12,641.0,-13.0,8.0,2.03,79.0
9522,092600,2017/12,534.0,-109.0,-90.0,-16.05,-575.0
9523,092600,2018/12,588.0,-165.0,-157.0,-36.68,-1027.0
9524,092600,2019/12,785.0,-116.0,-69.0,-15.64,-351.0
9525,092600,2020/12(E),0.0,0.0,0.0,0.0,0.0
9526,041510,2016/12,3499.0,207.0,42.0,1.19,169.0
9527,041510,2017/12,3654.0,109.0,-47.0,1.28,199.0
9528,041510,2018/12,6122.0,477.0,234.0,7.96,1361.0
9529,041510,2019/12,6578.0,404.0,-162.0,-2.1,-390.0
9530,041510,2020/12(E),5734.0,373.0,106.0,2.17,417.0
9531,039440,2016/12,1804.0,221.0,171.0,29.33,1276.0
9532,039440,2017/12,2870.0,332.0,252.0,33.49,1922.0
9533,039440,2018/12,2866.0,221.0,198.0,16.44,1293.0
9534,039440,2019/12,3189.0,271.0,230.0,14.59,1466.0
9535,039440,2020/12(E),2890.0,220.0,210.0,11.97,1327.0
9536,039230,2016/12,353.0,-125.0,-236.0,-87.44,-614.0
9537,039230,2017/12,539.0,27.0,-53.0,-33.45,-133.0
9538,039230,2018/12,378.0,26.0,-93.0,-40.21,-168.0
9539,039230,2019/12,374.0,31.0,-112.0,-28.25,-109.0
9540,039230,2020/12(E),0.0,0.0,0.0,0.0,0.0
9541,044780,2016/12,618.0,21.0,15.0,3.45,84.0
9542,044780,2017/12,572.0,28.0,3.0,0.72,18.0
9543,044780,2018/12,555.0,10.0,14.0,3.03,77.0
9544,044780,2019/12,550.0,9.0,8.0,1.71,45.0
9545,044780,2020/12(E),0.0,0.0,0.0,0.0,0.0
9546,045660,2016/12,933.0,33.0,74.0,14.76,893.0
9547,045660,2017/12,1063.0,42.0,129.0,21.64,1563.0
9548,045660,2018/12,973.0,37.0,61.0,8.99,739.0
9549,045660,2019/12,993.0,44.0,64.0,8.83,777.0
9550,045660,2020/12(E),0.0,0.0,0.0,0.0,0.0
9551,086520,2016/12,1705.0,101.0,-72.0,-7.16,-456.0
9552,086520,2017/12,3290.0,218.0,-33.0,-4.71,-311.0
9553,086520,2018/12,6694.0,623.0,462.0,24.03,1781.0
9554,086520,2019/12,7023.0,478.0,374.0,9.33,964.0
9555,086520,2020/12(E),10422.0,923.0,785.0,13.93,1879.0
9556,208860,2016/12,37.0,3.0,3.0,4.07,33.0
9557,208860,2017/12,34.0,0.0,0.0,0.17,2.0
9558,208860,2018/12,42.0,-9.0,-10.0,-9.64,-103.0
9559,208860,2019/12,63.0,-35.0,-84.0,-81.16,-816.0
9560,208860,2020/12(E),0.0,0.0,0.0,0.0,0.0
9561,014940,2016/12,1830.0,16.0,-202.0,-94.9,-497.0
9562,014940,2017/12,1010.0,20.0,-11.0,-9.38,-27.0
9563,014940,2018/12,775.0,-15.0,-31.0,-25.39,-73.0
9564,014940,2019/12,1301.0,53.0,35.0,15.91,77.0
9565,014940,2020/12(E),0.0,0.0,0.0,0.0,0.0
9566,010470,2016/12,1619.0,62.0,40.0,5.81,351.0
9567,010470,2017/12,1674.0,64.0,41.0,5.74,356.0
9568,010470,2018/12,1828.0,107.0,89.0,11.83,777.0
9569,010470,2019/12,1985.0,80.0,59.0,7.36,515.0
9570,010470,2020/12(E),0.0,0.0,0.0,0.0,0.0
9571,031510,2016/12,1993.0,86.0,104.0,8.08,401.0
9572,031510,2017/12,1795.0,29.0,5.0,0.41,20.0
9573,031510,2018/12,1523.0,-10.0,-40.0,-3.19,-154.0
9574,031510,2019/12,1470.0,-46.0,-139.0,-11.97,-537.0
